"table_schema","table_name","column_name","ordinal_position","data_type","numeric_precision","numeric_scale","character_maximum_length","is_nullable","is_pk","is_fk","fk_table_name","fk_column_name","schema","table_name-2","column_name-2","comment","object_type"
"public","tbl_analysis_values","analysis_entity_id",3,"bigint",64,0,NULL,"NO","NO","YES","tbl_analysis_entities","analysis_entity_id","public","tbl_analysis_values","analysis_entity_id","Identifies the specific analysis entity associated with this record.","column"
"public","tbl_analysis_values","analysis_value",4,"text",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,"public","tbl_analysis_values","analysis_value","The resulting value from the analysis (untyped as a string)","column"
"public","tbl_analysis_values","boolean_value",5,"boolean",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,"public","tbl_analysis_values","boolean_value","Boolean (true/false) interpretation of the value (is is_boolean is true).","column"
"public","tbl_analysis_values","is_boolean",6,"boolean",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,"public","tbl_analysis_values","is_boolean","Indicates if value is a boolean value.","column"
"public","tbl_analysis_values","is_uncertain",7,"boolean",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,"public","tbl_analysis_values","is_uncertain","Indicates if resulting value of analysis is uncertain.","column"
"public","tbl_analysis_values","is_undefined",8,"boolean",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,"public","tbl_analysis_values","is_undefined","Indicates if resulting value is undefined.","column"
"public","tbl_analysis_values","is_not_analyzed",9,"boolean",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,"public","tbl_analysis_values","is_not_analyzed","Indicates that no analysis was made.","column"
"public","tbl_analysis_values","is_indeterminable",10,"boolean",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,"public","tbl_analysis_values","is_indeterminable","Indicates if result of analysis is indeterminable.","column"
"public","tbl_analysis_values","is_anomaly",11,"boolean",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,"public","tbl_analysis_values","is_anomaly","Indicates if value is an anomaly i.e. not complying to expected value class.","column"
"public","tbl_biblio","biblio_id",1,"integer",32,0,NULL,"NO","YES","NO",NULL,NULL,"public","tbl_biblio","biblio_id","Primary key (automatically incremented).","column"
"public","tbl_biblio","bugs_reference",6,"character varying",NULL,NULL,60,"YES","NO","NO",NULL,NULL,"public","tbl_biblio","bugs_reference","Identifier linking this entry to the BugsCEP database or other related datasets.","column"
"public","tbl_biblio","date_updated",9,"timestamp with time zone",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_biblio","doi",10,"character varying",NULL,NULL,255,"YES","NO","NO",NULL,NULL,"public","tbl_biblio","doi","Digital Object Identifier providing a stable, unique reference for digital content.","column"
"public","tbl_biblio","isbn",12,"character varying",NULL,NULL,128,"YES","NO","NO",NULL,NULL,"public","tbl_biblio","isbn","International Standard Book Number (ISBN) for cataloging and tracking books.","column"
"public","tbl_biblio","notes",14,"text",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,"public","tbl_biblio","notes","Additional anlabels or comments related to the bibliographic entry.","column"
"public","tbl_biblio","title",20,"character varying",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,"public","tbl_biblio","title","Title of the referenced work.","column"
"public","tbl_biblio","year",22,"character varying",NULL,NULL,255,"YES","NO","NO",NULL,NULL,"public","tbl_biblio","year","Year the referenced work was published.","column"
"public","tbl_biblio","authors",23,"character varying",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,"public","tbl_biblio","authors","Formatted list of authors for the bibliographic entry, adhering to citation standards.","column"
"public","tbl_biblio","full_reference",24,"text",NULL,NULL,NULL,"NO","NO","NO",NULL,NULL,"public","tbl_biblio","full_reference","Complete citation including all necessary details such as author, title, publication date, and publisher.","column"
"public","tbl_biblio","url",25,"character varying",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,"public","tbl_biblio","url","Online link to the bibliographic resource, if available.","column"
"public","tbl_biblio","biblio_uuid",26,"uuid",NULL,NULL,NULL,"NO","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_ceramics","ceramics_id",1,"integer",32,0,NULL,"NO","YES","NO",NULL,NULL,"public","tbl_ceramics","ceramics_id","Primary key (automatically incremented).","column"
"public","tbl_ceramics","analysis_entity_id",2,"integer",32,0,NULL,"NO","NO","YES","tbl_analysis_entities","analysis_entity_id","public","tbl_ceramics","analysis_entity_id","Identifies the specific analysis entity associated with this record.","column"
"public","tbl_ceramics","measurement_value",3,"character varying",NULL,NULL,NULL,"NO","NO","NO",NULL,NULL,"public","tbl_ceramics","measurement_value","Numeric value representing the measurement obtained from the ceramic analysis.","column"
"public","tbl_ceramics","date_updated",4,"timestamp with time zone",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_ceramics","ceramics_lookup_id",5,"integer",32,0,NULL,"NO","NO","YES","tbl_ceramics_lookup","ceramics_lookup_id","public","tbl_ceramics","ceramics_lookup_id","Specifies the detailed ceramic type or classification information.","column"
"public","tbl_ceramics_lookup","ceramics_lookup_id",1,"integer",32,0,NULL,"NO","YES","NO",NULL,NULL,"public","tbl_ceramics_lookup","ceramics_lookup_id","Primary key (automatically incremented).","column"
"public","tbl_ceramics_lookup","method_id",2,"integer",32,0,NULL,"NO","NO","YES","tbl_methods","method_id","public","tbl_ceramics_lookup","method_id","Specifies the method used to classify the ceramic type.","column"
"public","tbl_ceramics_lookup","description",3,"text",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,"public","tbl_ceramics_lookup","description","Detailed description of the ceramic type.","column"
"public","tbl_ceramics_lookup","name",4,"character varying",NULL,NULL,NULL,"NO","NO","NO",NULL,NULL,"public","tbl_ceramics_lookup","name","Name of the ceramic type.","column"
"public","tbl_ceramics_lookup","date_updated",5,"timestamp with time zone",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_ceramics_measurements","ceramics_measurement_id",1,"integer",32,0,NULL,"NO","YES","NO",NULL,NULL,"public","tbl_ceramics_measurements","ceramics_measurement_id","Primary key (automatically incremented).","column"
"public","tbl_ceramics_measurements","date_updated",2,"timestamp with time zone",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_ceramics_measurements","method_id",3,"integer",32,0,NULL,"YES","NO","YES","tbl_methods","method_id","public","tbl_ceramics_measurements","method_id","Specifies the method used for the ceramic analysis.","column"
"public","tbl_chronologies","chronology_id",1,"integer",32,0,NULL,"NO","YES","NO",NULL,NULL,"public","tbl_chronologies","chronology_id","Primary key (automatically incremented).","column"
"public","tbl_chronologies","age_model",2,"text",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,"public","tbl_chronologies","age_model","The methodology or model applied to determine the ages of samples within this chronology.","column"
"public","tbl_chronologies","relative_age_type_id",3,"integer",32,0,NULL,"YES","NO","NO",NULL,NULL,"public","tbl_chronologies","relative_age_type_id","This was previously constrained by the obsolete tbl_age_types table. Now, it serves as a non-binding reference to relative_age_types, although not fully implemented. Relevant notes should document year types and construction methods for the chronology.","column"
"public","tbl_chronologies","chronology_name",4,"text",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,"public","tbl_chronologies","chronology_name","A descriptive title for the chronology, indicating its purpose and extent.","column"
"public","tbl_chronologies","contact_id",5,"integer",32,0,NULL,"YES","NO","YES","tbl_contacts","contact_id","public","tbl_chronologies","contact_id","Identifies the contact person or organization for the chronology.","column"
"public","tbl_chronologies","date_prepared",6,"timestamp without time zone",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,"public","tbl_chronologies","date_prepared","The date the chronology was initially created or most recently updated.","column"
"public","tbl_chronologies","date_updated",7,"timestamp with time zone",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_chronologies","notes",8,"text",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,"public","tbl_chronologies","notes","Supplementary information or anlabels related to the chronology, including data sources, assumptions, or constraints.","column"
"public","tbl_colours","colour_id",1,"integer",32,0,NULL,"NO","YES","NO",NULL,NULL,"public","tbl_colours","colour_id","Primary key (automatically incremented).","column"
"public","tbl_colours","colour_name",2,"character varying",NULL,NULL,30,"NO","NO","NO",NULL,NULL,"public","tbl_colours","colour_name","Descriptive name of the colour.","column"
"public","tbl_colours","date_updated",3,"timestamp with time zone",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_colours","method_id",4,"integer",32,0,NULL,"NO","NO","YES","tbl_methods","method_id","public","tbl_colours","method_id","Specifies the method or colour space used for classification.","column"
"public","tbl_colours","rgb",5,"integer",32,0,NULL,"YES","NO","NO",NULL,NULL,"public","tbl_colours","rgb","RGB value representing the colour in the RGB colour model.","column"
"public","tbl_contact_types","contact_type_id",1,"integer",32,0,NULL,"NO","YES","NO",NULL,NULL,"public","tbl_contact_types","contact_type_id","Primary key (automatically incremented).","column"
"public","tbl_contact_types","contact_type_name",2,"character varying",NULL,NULL,150,"NO","NO","NO",NULL,NULL,"public","tbl_contact_types","contact_type_name","Name of the contact type, representing the role or function (e.g., researcher, laboratory, field technician).","column"
"public","tbl_contact_types","date_updated",3,"timestamp with time zone",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_contact_types","description",4,"text",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,"public","tbl_contact_types","description","Comprehensive description of the contact type, detailing its role within the system.","column"
"public","tbl_contacts","contact_id",1,"integer",32,0,NULL,"NO","YES","NO",NULL,NULL,"public","tbl_contacts","contact_id","Primary key (automatically incremented).","column"
"public","tbl_contacts","address_1",2,"character varying",NULL,NULL,255,"YES","NO","NO",NULL,NULL,"public","tbl_contacts","address_1","Primary address, such as a street or institutional address.","column"
"public","tbl_contacts","address_2",3,"character varying",NULL,NULL,255,"YES","NO","NO",NULL,NULL,"public","tbl_contacts","address_2","Supplementary address information, such as an apartment or suite number.","column"
"public","tbl_contacts","location_id",4,"integer",32,0,NULL,"YES","NO","NO",NULL,NULL,"public","tbl_contacts","location_id","Specifies to a location, associating the contact with a specific geographic or organizational location.","column"
"public","tbl_contacts","email",5,"character varying",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,"public","tbl_contacts","email","Email address for contact communication.","column"
"public","tbl_contacts","first_name",6,"character varying",NULL,NULL,50,"YES","NO","NO",NULL,NULL,"public","tbl_contacts","first_name","Given name of the contact.","column"
"public","tbl_contacts","last_name",7,"character varying",NULL,NULL,100,"YES","NO","NO",NULL,NULL,"public","tbl_contacts","last_name","Surname of the contact.","column"
"public","tbl_contacts","phone_number",8,"character varying",NULL,NULL,50,"YES","NO","NO",NULL,NULL,"public","tbl_contacts","phone_number","Contact's phone number for direct communication.","column"
"public","tbl_contacts","url",9,"text",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,"public","tbl_contacts","url","Associated website or online profile link.","column"
"public","tbl_contacts","date_updated",10,"timestamp with time zone",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_coordinate_method_dimensions","coordinate_method_dimension_id",1,"integer",32,0,NULL,"NO","YES","NO",NULL,NULL,"public","tbl_coordinate_method_dimensions","coordinate_method_dimension_id","Primary key (automatically incremented).","column"
"public","tbl_coordinate_method_dimensions","dimension_id",2,"integer",32,0,NULL,"NO","NO","YES","tbl_dimensions","dimension_id","public","tbl_coordinate_method_dimensions","dimension_id","Specifies the specific dimension being measured  (e.g., length, width, height)..","column"
"public","tbl_coordinate_method_dimensions","method_id",3,"integer",32,0,NULL,"NO","NO","YES","tbl_methods","method_id","public","tbl_coordinate_method_dimensions","method_id","Specifies the coordinate system method to which the dimension applies.","column"
"public","tbl_coordinate_method_dimensions","limit_upper",4,"numeric",18,10,NULL,"YES","NO","NO",NULL,NULL,"public","tbl_coordinate_method_dimensions","limit_upper","Specifies the upper bound of the legal value range for the dimension, if applicable.","column"
"public","tbl_coordinate_method_dimensions","limit_lower",5,"numeric",18,10,NULL,"YES","NO","NO",NULL,NULL,"public","tbl_coordinate_method_dimensions","limit_lower","Specifies the lower bound of the legal value range for the dimension, if applicable.","column"
"public","tbl_coordinate_method_dimensions","date_updated",6,"timestamp with time zone",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_data_type_groups","data_type_group_id",1,"integer",32,0,NULL,"NO","YES","NO",NULL,NULL,"public","tbl_data_type_groups","data_type_group_id","Primary key (automatically incremented).","column"
"public","tbl_data_type_groups","data_type_group_name",2,"character varying",NULL,NULL,25,"YES","NO","NO",NULL,NULL,"public","tbl_data_type_groups","data_type_group_name","Name of the data type group.","column"
"public","tbl_data_type_groups","date_updated",3,"timestamp with time zone",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
